IOL_1A,R,DPIO,3,C2
IOL_1B,R,DPIO,3,B2
IOL_2A,R,DPIO,3,C1
IOL_2B,R,DPIO,3,B1
IOL_3A,R,DPIO,3,C3
IOL_3B,R,DPIO,3,D2
IOL_4A,R,DPIO,3,D1
IOL_4B,R,DPIO,3,E4
IOL_5A,R,DPIO,3,E1
IOL_5B,R,DPIO,3,E2
IOL_6A,R,DPIO,3,F3
IOL_6B_GBIN7,R,GBIN,3,D3
IOL_7A_GBIN6,R,GBIN,3,E3
IOL_7B,R,DPIO,3,F1
IOL_9A,R,DPIO,3,G1
IOL_9B,R,DPIO,3,G3
GNDPLL,L,GNDPLL,GNDPLL,H2
VCCPLL,L,VCCPLL,VCCPLL,G2
IOB_26,R,PIO,2,H1
IOB_27,R,PIO,2,J2
IOB_28,R,PIO,2,J1
IOB_29,R,PIO,2,J3
IOB_32,R,PIO,2,J4
IOB_35_GBIN5,R,GBIN,2,H4
IOB_36_GBIN4,R,GBIN,2,J6
IOB_34,R,PIO,2,G4
IOB_41,R,PIO,2,J7
IOB_42_CBSEL0,R,PIO,2,G5
IOB_43_CBSEL1,R,PIO,2,H5
CDONE,L,CONFIG,2,E6
CRESET_B,L,CONFIG,2,H6
IOB_44_SDO,R,SPI,SPI,G6
IOB_45_SDI,R,SPI,SPI,H7
IOB_46_SCK,R,SPI,SPI,G7
IOB_47_SS,R,SPI,SPI,F7
VCC_SPI,L,SPI,SPI,H8
IOR_48,R,PIO,1,J8
IOR_49,R,PIO,1,J9
IOR_50,R,PIO,1,H9
IOR_51,R,PIO,1,G9
IOR_53,R,PIO,1,F8
IOR_54,R,PIO,1,G8
IOR_55,R,PIO,1,D6
IOR_56,R,PIO,1,E7
IOR_57,R,PIO,1,D7
IOR_60_GBIN3,R,GBIN,1,E8
IOR_61_GBIN2,R,GBIN,1,D8
IOR_63,R,PIO,1,D9
IOR_64,R,PIO,1,B9
IOR_65,R,PIO,1,C9
IOR_70,R,PIO,1,A9
VPP_2V5,L,VPP,VPP,C8
VPP_FAST,L,VPP,VPP,C7
IOT_76,R,PIO,0,B8
IOT_77,R,PIO,0,B7
IOT_78,R,PIO,0,A8
IOT_79,R,PIO,0,B6
IOT_80,R,PIO,0,A7
IOT_81,R,PIO,0,A6
IOT_82,R,PIO,0,B5
IOT_84_GBIN1,R,GBIN,0,C5
IOT_85_GBIN0,R,GBIN,0,C4
IOT_86,R,PIO,0,A4
IOT_87,R,PIO,0,E5
IOT_88,R,PIO,0,A3
IOT_89,R,PIO,0,B4
IOT_90,R,PIO,0,A2
IOT_91,R,PIO,0,D5
IOT_93,R,PIO,0,B3
IOT_95,R,PIO,0,A1
GND,L,GND,GND,F4
GND,L,GND,GND,F5
GND,L,GND,GND,F6
GND,L,GND,GND,F9
VCC,L,VCC,VCC,D4
VCC,L,VCC,VCC,E9
VCC,L,VCC,VCC,F2
VCCIO_0,L,VCCIO,VCCIO,A5
VCCIO_1,L,VCCIO,VCCIO,C6
VCCIO_2,L,VCCIO,VCCIO,J5
VCCIO_3,L,VCCIO,VCCIO,H3
