IOL_2A,R,DPIO,3,B1
IOL_2B,R,DPIO,3,B2
IOL_4A,R,DPIO,3,C4
IOL_4B,R,DPIO,3,C3
IOL_5A,R,DPIO,3,C2
IOL_5B,R,DPIO,3,C1
IOL_8A,R,DPIO,3,E1
IOL_8B,R,DPIO,3,D1
IOL_9A,R,DPIO,3,D2
IOL_9B,R,DPIO,3,D3
IOL_10A,R,DPIO,3,E2
IOL_10B,R,DPIO,3,E3
IOL_12A,R,DPIO,3,F1
IOL_12B,R,DPIO,3,F2
IOL_13A,R,DPIO,3,F4
IOL_13B_GBIN7,R,GBIN,3,F3
IOL_14A_GBIN6,R,GBIN,3,G1
IOL_14B,R,DPIO,3,G2
IOL_17A,R,DPIO,3,G3
IOL_17B,R,DPIO,3,H3
IOL_18A,R,DPIO,3,H1
IOL_18B,R,DPIO,3,H2
IOL_23A,R,DPIO,3,J1
IOL_23B,R,DPIO,3,K1
IOL_25A,R,DPIO,3,K2
IOL_25B,R,DPIO,3,J2
IOB_56,R,PIO,2,L1
IOB_57,R,PIO,2,J3
IOB_61,R,PIO,2,L2
IOB_63,R,PIO,2,K3
IOB_64,R,PIO,2,J4
IOB_71,R,PIO,2,L3
IOB_72,R,PIO,2,L4
IOB_73,R,PIO,2,K4
IOB_78,R,PIO,2,J5
IOB_79,R,PIO,2,K5
IOB_81_GBIN5,R,GBIN,2,L5
IOB_82_GBIN4,R,GBIN,2,K6
GNDPLL0,L,GNDPLL,GNDPLL,L6
VCCPLL0,L,VCCPLL,VCCPLL,J6
IOB_86,R,PIO,2,J7
IOB_87,R,PIO,2,H7
IOB_89,R,PIO,2,K7
IOB_91,R,PIO,2,J8
IOB_94,R,PIO,2,L7
IOB_103_CBSEL0,R,PIO,2,L8
IOB_104_CBSEL1,R,PIO,2,H9
IOB_105_SDO,R,SPI,SPI,K9
IOB_106_SDI,R,SPI,SPI,J9
IOB_107_SCK,R,SPI,SPI,L10
IOB_108_SS,R,SPI,SPI,K10
IOR_114,R,PIO,1,J11
IOR_115,R,PIO,1,K11
IOR_116,R,PIO,1,H10
IOR_117,R,PIO,1,J10
IOR_118,R,PIO,1,G8
IOR_119,R,PIO,1,H11
IOR_120,R,PIO,1,G10
IOR_128,R,PIO,1,G9
IOR_129,R,PIO,1,G11
IOR_136,R,PIO,1,F10
IOR_137,R,PIO,1,F9
IOR_140_GBIN3,R,GBIN,1,F11
IOR_141_GBIN2,R,GBIN,1,E10
IOR_144,R,PIO,1,E9
IOR_146,R,PIO,1,E8
IOR_147,R,PIO,1,D9
IOR_148,R,PIO,1,E11
IOR_152,R,PIO,1,D11
IOR_154,R,PIO,1,D10
IOR_160,R,PIO,1,C11
IOR_161,R,PIO,1,B11
IOT_168,R,PIO,0,A11
IOT_170,R,PIO,0,A10
IOT_172,R,PIO,0,C9
IOT_174,R,PIO,0,B9
IOT_177,R,PIO,0,B8
IOT_178,R,PIO,0,A9
IOT_179,R,PIO,0,C8
IOT_181,R,PIO,0,D7
IOT_190,R,PIO,0,A8
IOT_191,R,PIO,0,C7
IOT_192,R,PIO,0,A7
VCCPLL1,L,VCCPLL,VCCPLL,C6
GNDPLL1,L,GNDPLL,GNDPLL,C5
IOT_197_GBIN1,R,GBIN,0,B7
IOT_198_GBIN0,R,GBIN,0,B6
IOT_206,R,PIO,0,A6
IOT_207,R,PIO,0,A5
IOT_208,R,PIO,0,B5
IOT_211,R,PIO,0,A4
IOT_212,R,PIO,0,D5
GND,L,GND,GND,E5
GND,L,GND,GND,E6
IOT_219,R,PIO,0,B4
GND,L,GND,GND,E7
IOT_221,R,PIO,0,B3
GND,L,GND,GND,F5
IOT_222,R,PIO,0,A2
GND,L,GND,GND,F6
IOT_223,R,PIO,0,A3
GND,L,GND,GND,F7
GND,L,GND,GND,G5
GND,L,GND,GND,G6
GND,L,GND,GND,G7
IOT_225,R,PIO,0,A1
GND,L,GND,GND,H5
VCC,L,VCC,VCC,D4
VCC,L,VCC,VCC,D8
VCC,L,VCC,VCC,H4
VCC,L,VCC,VCC,H8
VCCIO_0,L,VCCIO,VCCIO,D6
VCCIO_1,L,VCCIO,VCCIO,F8
VCCIO_2,L,VCCIO,VCCIO,H6
VCCIO_3,L,VCCIO,VCCIO,E4
VCCIO_3,L,VCCIO,VCCIO,G4
VPP_FAST,L,VPP,VPP,B10
VPP_2V5,L,VPP,VPP,C10
CRESET_B,L,CONFIG,2,L9
CDONE,L,CONFIG,2,K8
VCC_SPI,L,SPI,SPI,L11
